# Hostname: ocasrv. Config used: --obj f --timefactor 60 --dv01 3 --mrsils --verbose
VFR100_20_9_Gap.txt 381874 67 8748 0 381106 5319 72
VFR100_20_9_Gap.txt 381874 70 8790 0 381073 8658 118
VFR100_20_9_Gap.txt 381874 70 8779 0 381003 7174 97
VFR100_20_9_Gap.txt 381874 65 8748 0 381150 8195 112
VFR100_20_9_Gap.txt 381874 65 8746 0 381130 4821 66
VFR100_20_9_Gap.txt 381874 70 8777 0 380792 6231 84
VFR100_20_9_Gap.txt 381874 70 8782 0 381319 7767 105
VFR100_20_9_Gap.txt 381874 71 8833 0 381066 7640 103
VFR100_20_9_Gap.txt 381874 70 8820 0 381262 7361 99
VFR100_20_10_Gap.txt 367222 63 8760 0 365828 8054 110
VFR100_20_10_Gap.txt 367222 63 8779 0 365843 7817 106
VFR100_20_10_Gap.txt 367222 66 8855 0 366111 7998 108
VFR100_20_10_Gap.txt 367222 66 8854 0 366017 8386 113
VFR100_20_10_Gap.txt 367222 66 8772 0 365860 7598 103
VFR100_20_10_Gap.txt 367222 66 8853 0 366202 2205 29
VFR100_20_10_Gap.txt 367222 63 8766 0 365788 7345 100
VFR100_20_10_Gap.txt 367222 63 8776 0 366385 6889 94
VFR100_20_10_Gap.txt 367222 66 8859 0 365829 6701 90
VFR100_20_10_Gap.txt 367222 66 8855 0 366042 7391 100
VFR100_40_1_Gap.txt 524192 126 8254 0 523351 5818 169
VFR100_40_1_Gap.txt 524192 126 8245 0 523068 1645 47
VFR100_40_1_Gap.txt 524192 124 8272 0 522155 6065 175
VFR100_40_1_Gap.txt 524192 126 8235 0 520793 7569 220
VFR100_40_1_Gap.txt 524192 126 8256 0 521090 5966 173
VFR100_40_1_Gap.txt 524192 124 8286 0 521552 3154 91
VFR100_40_1_Gap.txt 524192 125 8280 0 522426 4991 144
VFR100_40_1_Gap.txt 524192 124 8290 0 521740 4351 125
VFR100_40_1_Gap.txt 524192 124 8289 0 520664 3440 99
VFR100_40_1_Gap.txt 524192 125 8258 0 522785 6075 176
VFR100_40_2_Gap.txt 529895 130 8234 0 529627 4459 129
VFR100_40_2_Gap.txt 529895 126 8229 0 529564 3950 115
VFR100_40_2_Gap.txt 529895 130 8303 0 529088 5982 172
VFR100_40_2_Gap.txt 529895 126 8236 0 529478 8229 239
VFR100_40_2_Gap.txt 529895 130 8315 0 529590 6889 199
VFR100_40_2_Gap.txt 529895 130 8311 0 529602 6340 183
VFR100_40_2_Gap.txt 529895 130 8316 0 529482 7852 226
VFR100_40_2_Gap.txt 529895 128 8234 0 528607 7594 221
VFR100_40_2_Gap.txt 529895 130 8305 0 529625 1725 50
VFR100_40_2_Gap.txt 529895 125 8232 0 529694 8060 234
VFR100_40_3_Gap.txt 525030 121 8229 0 523685 4948 144
VFR100_40_3_Gap.txt 525030 121 8231 0 523257 5348 156
VFR100_40_3_Gap.txt 525030 130 8300 0 523702 1292 37
VFR100_40_3_Gap.txt 525030 129 8302 0 523884 3601 104
VFR100_40_3_Gap.txt 525030 130 8298 0 523889 4128 119
VFR100_40_3_Gap.txt 525030 130 8303 0 523908 7985 230
VFR100_40_3_Gap.txt 525030 130 8219 0 523618 2685 78
VFR100_40_3_Gap.txt 525030 130 8229 0 523874 7361 214
VFR100_40_3_Gap.txt 525030 130 8304 0 523084 8281 239
VFR100_40_3_Gap.txt 525030 120 8221 0 523957 1674 48
VFR100_40_4_Gap.txt 526324 123 8251 0 522015 4346 126
VFR100_40_4_Gap.txt 526324 129 8251 0 522941 8058 234
VFR100_40_4_Gap.txt 526324 123 8247 0 522955 7663 223
VFR100_40_4_Gap.txt 526324 129 8272 0 522943 2042 59
VFR100_40_4_Gap.txt 526324 123 8255 0 523697 8182 237
VFR100_40_4_Gap.txt 526324 129 8261 0 522376 8016 232
VFR100_40_4_Gap.txt 526324 130 8253 0 522425 7243 210
VFR100_40_4_Gap.txt 526324 129 8271 0 522758 4719 136
VFR100_40_4_Gap.txt 526324 129 8271 0 522165 3519 102
VFR100_40_4_Gap.txt 526324 123 8229 0 522801 5781 168
VFR100_40_5_Gap.txt 529505 125 8253 0 526267 5206 150
VFR100_40_5_Gap.txt 529505 125 8258 0 526813 5899 171
VFR100_40_5_Gap.txt 529505 125 8264 0 526725 7686 223
VFR100_40_5_Gap.txt 529505 126 8241 0 526993 7396 215
VFR100_40_5_Gap.txt 529505 125 8247 0 527443 5233 151
VFR100_40_5_Gap.txt 529505 126 8242 0 527182 5950 173
VFR100_40_5_Gap.txt 529505 127 8243 0 526789 5115 148
VFR100_40_5_Gap.txt 529505 126 8237 0 527320 7082 206
VFR100_40_5_Gap.txt 529505 126 8242 0 527229 4584 133
VFR100_40_5_Gap.txt 529505 125 8265 0 526716 8196 237
VFR100_40_6_Gap.txt 530064 128 8275 0 528953 3291 95
VFR100_40_6_Gap.txt 530064 128 8258 0 528639 8021 233
VFR100_40_6_Gap.txt 530064 128 8261 0 529248 1931 56
VFR100_40_6_Gap.txt 530064 128 8271 0 529003 1295 37
VFR100_40_6_Gap.txt 530064 129 8267 0 528681 4740 137
VFR100_40_6_Gap.txt 530064 133 8268 0 528921 2162 62
